sample_id,text,source_wav_path,duration
metadata_SPK_55_001898,يا جرف شنه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001898.wav,0.864
metadata_SPK_17_002188,يعني حصلت التفوق يعني شون كان يعني إيه لك؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002188.wav,3.546
bahraini_sft_conversation_gen_cleaned_000924_response,التأمين يكون ضمان للحساب خصوصا إذا فتح خدمة جديدة أو نقل اسم، عشان أي متأخرات مستقبلية. غالبا ينرد أو ينخصم حسب الإغلاق النهائي للحساب. هذا حساب جديد ولا تحويل اسم؟,,
metadata_SPK_03_000939,اللي نقولّهم تعالوا وانت عاوز,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000939.wav,1.56
bahraini_sft_conversation_gen_single_speaker_cleaned_000414_response,عطني رقم الطلب وبأشيك لك حالة الشحن. مرات يكون متأخر بسبب التوصيل أو نقص بالمخزون، وبنقول لك الوقت المتوقع.,,
bahraini_sft_conversation_gen_cleaned_000794_response,خذ قراءة العداد اليوم، وبعد 24 ساعة خذ قراءة ثانية. اطرح الرقمين يطلع استهلاك يوم واحد، وبتعرف إذا الطبيعي عندك ولا فيه قفزة.,,
metadata_SPK_03_000366,بعيارة خاصة احنا اكسي اندركار ما بقص بالدكتور يعني اذا الله خير جعلنا معاه و سوّه ل بعض الادى قال اختبار,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000366.wav,6.0
metadata_SPK_01_000778,أيه؟ سجلوه يا جماعة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000778.wav,1.458
metadata_SPK_04_003144,لأن لا قوي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003144.wav,0.966
metadata_SPK_55_000126,طيب، هذه تسوي انصداد في مجرة الدم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000126.wav,4.31
metadata_SPK_01_000992,بحكها مبلغ كبير ماشاء الله,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000992.wav,1.39
metadata_SPK_03_000645,فين تدفع؟ قراءة قراءة ثاني,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000645.wav,2.494
metadata_SPK_17_000258,هلا و مثل ما قلت تجربة جديدة على معظم الناس ان يبنون بيبنوا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000258.wav,6.0
metadata_SPK_01_001786,والأغلب إنهم يشرعون يعني يشرعون,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001786.wav,3.427
metadata_SPK_03_000418,ووصلنا 9.4 مليون,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000418.wav,2.799
metadata_SPK_03_000998,عشان هي قاعدة بتحكم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000998.wav,1.706
metadata_SPK_03_001143,ما راح يسجلون لك شيء,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001143.wav,1.027
metadata_SPK_04_001550,خسرت أحمد اللي أحبه,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001550.wav,2.391
metadata_SPK_17_002031,بعدها تودأ,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002031.wav,1.068
metadata_SPK_17_000002,الحقيقة هو,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000002.wav,1.356
metadata_SPK_03_000019,أنت تقدر تروح احنا خلاص بس تيبقى لنا الصبح و الظهر احد يلي اخد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000019.wav,4.242
metadata_SPK_55_002182,بس ما أقدر أتباع,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002182.wav,0.897
metadata_SPK_55_002411,غير اللي ادخل عليك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002411.wav,2.198
metadata_SPK_55_000608,يعني هذا الطبيب اللي دايما,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000608.wav,3.054
metadata_SPK_03_001069,و بالضبط يعني يمكن أخوه .. أخو العيون و أخته اللي صغيرة تعرف تتعامل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001069.wav,5.448
metadata_SPK_01_002617,هذه ملفها الحين تقوم تعرض على الناس تعرض على المؤسسات تعرض على الجهات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002617.wav,4.361
metadata_SPK_17_002631,ولا مرة شفت لهم دعاية لو نتكلم عن مثلا Lilo's أكيد واحد ناس جربها المطعم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002631.wav,6.0
metadata_SPK_04_002863,يعني تشوف أحنا أبقى تذكر شنو كانت يعني دائما ساعات احنا مثلا يعل تميل عليك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002863.wav,6.0
metadata_SPK_01_000662,فما قصرت من team حكاية وعيد فخورين بجهود معرض المحيط الدولي للطيران,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000662.wav,5.448
metadata_SPK_01_002462,استفيد منها تطلع,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002462.wav,1.407
metadata_SPK_01_000293,ومحمد بن فارس راحل يعني كلهم لهم باع في الحفاظ على هذه التراثة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000293.wav,5.363
metadata_SPK_04_001679,ثقة كبيرة فيه إنه يقدر ينافس المطابق العالمية الثانوية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001679.wav,6.0
metadata_SPK_01_000240,أودّي أختم,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000240.wav,0.847
metadata_SPK_03_001852,بنزارة الأشغال اللي قلنا عنها بقى ان دي الشارع و الله يطلع عليهم لأ كنت شوف ان دي الشارع,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001852.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_001169_response,يا إن المكافأة لمستوى أعلى، أو حسابك مو مكتمل توثيق، أو العمر/المنطقة لها شروط. شنو اسم المكافأة والرسالة كاملة إذا تقدرين؟,,
metadata_SPK_17_001012,عجباتكم و إذا تريدون أن نواصلها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001012.wav,2.011
metadata_SPK_17_000581,و طبعا أنت كطفل أو طفلك أنت في البيت يعني يشوف محتوى من ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000581.wav,5.736
metadata_SPK_55_000772,هلون إيه حدث هلون إيه يعني؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000772.wav,1.254
bahraini_sft_conversation_gen_cleaned_000118_response,نقدر نخلي التغليف مرتب ونحط كرت صغير، بس مو تغليف هدايا رسمي. شنو تبين نكتب بالكرت؟,,
metadata_SPK_04_003018,لأ لأ مصدق,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003018.wav,1.373
metadata_SPK_03_001205,يعني مثلًا ..,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001205.wav,1.22
metadata_SPK_01_002232,أحمد يا كرامتنا بيأيتك والبحرين فخورة فيك فخورة في عطائك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002232.wav,6.0
metadata_SPK_01_000597,في صورة الكهف في كل أسبوع يعني نذكر نفسنا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000597.wav,2.962
metadata_SPK_55_002570,لما تتكلم انت تنزل لمستوى العام في البحرين ثم تطلع معاه هنا يكون فيه قبول,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002570.wav,6.0
metadata_SPK_04_003676,وقوة الخدمة مالتك، هاي وايد مهم إنك تتكلم عنها في هذا الـ Podcast,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003676.wav,4.616
metadata_SPK_01_000377,لكن دائما ما تشعر بالخيط,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000377.wav,2.731
bahraini_sft_conversation_gen_single_speaker_cleaned_000023_response,اي يصير إذا الطبيب شاف إن الحالة تستدعي. بس لازم تنذكر بالزيارة نفسها، ونعطيك الشهادة من الاستقبال عقب ما تخلص.,,
metadata_SPK_03_000040,مفروض يكون في آخر سنة جيت الحمد لله دم عبد العزيز قاعد يتعلم يا عبد الله يعني انت,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000040.wav,6.0
metadata_SPK_03_001373,لما وزعنا هذه الكل يضطرش لها SMS عادي خالص لو انك شخبارك كذا انا فلان,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001373.wav,6.0
metadata_SPK_04_001878,في يوم من الأيام واحنا قاعدين نشوف في التليفزيون تحكتهم عن موظف عندها اسمه,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001878.wav,6.0
metadata_SPK_03_001916,عشان يلعب زين بعد ما بيفوز يطوف مبارا يلعب مبارا واحدة زين لازم يكون حاضر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001916.wav,6.0
metadata_SPK_04_001890,صار محور حديثنا ليلياً عند قعدة التلفاز عادل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001890.wav,5.244
metadata_SPK_03_001486,كل يوم، تعرف كل يوم؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001486.wav,1.933
metadata_SPK_04_003598,وأنا ما عرفاه,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003598.wav,1.247
metadata_SPK_04_001230,فيها، ما شفت فين يعني، شنعجبك فيها، ما هو موجود فين يعني، لكن أنا باجي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001230.wav,6.0
metadata_SPK_01_002480,أبو فيصل تربطك علاقة شخصية مع معالي الشيخ عيسى بن راشد,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002480.wav,6.0
metadata_SPK_55_000208,يعني هذا مثل ما تقول احنا رياضة للبحرين دي هو الهت قلتنا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000208.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000893_response,تقدم طلب فحص عداد من خدمة العملاء مع رقم الحساب ورقم العداد، ويفضل ترفق صور القراءة الحالية. بعض الحالات يكون في رسوم إذا طلع العداد سليم، فاستفسر قبل. تبين تجهزين المستندات شنو؟,,
metadata_SPK_01_001321,Tryك في موضوع الإعلام والهوية الحين في 2024,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001321.wav,3.988
metadata_SPK_55_001973,الرياضيين لكمالة سام أو الملاكمة أو حتى لعب القوة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001973.wav,5.261
metadata_SPK_17_003304,واخص جميع الناس اللي توقع السؤال مرة على,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003304.wav,4.395
metadata_SPK_55_001053,اسمعني نسيت اسمع,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001053.wav,1.458
bahraini_sft_conversation_gen_cleaned_001163_response,أكيد نرتبها. عطيني اسمج واسم أختج والخدمة لكل وحدة، وبشوف لكم أقرب مواعيد ورا بعض.,,
metadata_SPK_17_002602,الناس تعيش أكثر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002602.wav,1.509
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000399_assistant_03,اوكي، روح لهم بنفسك إذا تقدر لأن مرات الموظف اللي رد مو اللي استلم. واطلب منهم يشوفون الكاميرات حول طاولة الشباك خلال نص ساعة من وقت خروجك.,,
metadata_SPK_04_000834,أم أخوك واللي هيم معاه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000834.wav,1.492
bahraini_sft_conversation_gen_cleaned_000619_response,نحتاج الهوية/الجواز، العنوان، رقم التواصل، بيانات البنك، شهادة المؤهل، وصورة شخصية. الزميل يبي يي يوقع الأوراق اليوم ولا بعدين؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001074_response,يعتمد على وثيقتك: في وثائق تشترط قطع وكالة لفترة معينة أو للسيارات الجديدة، وفي وثائق تسمح بالبدائل. اطلب منهم يوضحون البند، وإذا الوثيقة تذكر وكالة تقدر تتمسك فيه.,,
metadata_SPK_03_001346,هو ما الصعوبات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001346.wav,1.016
metadata_SPK_03_000224,يعني فيه يعني,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000224.wav,2.663
metadata_SPK_17_002062,عشان اقدر ارفع حق الناس، اشون قدرت تحافظ على تركيزك في هاللحظة؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002062.wav,4.276
metadata_SPK_17_002179,اللي في الإمارات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002179.wav,1.662
bahraini_sft_conversation_gen_cleaned_000066_response,قول لي رقم الطلب ونوع الصوص، وبأكد على المطبخ يحطونه زيادة مع العلبة الجانبية. تبيه مايونيز ولا ثوم ولا حار؟,,
metadata_SPK_17_002572,يعني من تجربتك في اليوتيوب,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002572.wav,1.594
metadata_SPK_55_000384,يسوّل تعب نفسي زيادة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000384.wav,2.919
metadata_SPK_04_003729,العرقية تنسيها جهد أيام,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003729.wav,1.611
metadata_SPK_03_000940,الإعلام يسمح لجرائم أو حوادث,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000940.wav,3.896
metadata_SPK_17_001381,الميكانيك عنده اسلوب إقناع رهيب,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001381.wav,2.629
metadata_SPK_03_001117,أنا دائماً,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001117.wav,1.236
metadata_SPK_17_000747,أشياء حزينة مثل القصص اللي قاعد أقولها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000747.wav,2.646
metadata_SPK_01_002164,ممتاز قبل ما أروح لسعودية و البحرين,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002164.wav,3.326
bahraini_sft_conversation_gen_cleaned_000154_response,أكيد، بس خلنا نوثق الموضوع. صور لي الخدش من قريب ومعاه صورة للمنتج كامل، وعطني رقم الطلب، وبنشوف إذا الأنسب استبدال أو استرجاع.,,
metadata_SPK_55_001173,هذه أسرع وسيلة لتحفيز الجهاز المنعي والشرطة تم حزيمته,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_001173.wav,4.786
bahraini_sft_conversation_gen_single_speaker_cleaned_000176_response,وايد راوترات فيها Wi‑Fi Schedule. من الإعدادات حط جدول يطفي الوايرلس بوقت معين ويرجع يشتغل الصبح، أو تقدر تسويها من تطبيق الراوتر إذا موجود.,,
metadata_SPK_04_002627,في المدرسة عرف اللغة العربية بين أهل بيته عرف اللغة الإنجليزية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002627.wav,5.261
metadata_SPK_04_001745,تنوعيتك اجتماعي في ذاك الوقت ما كان من تشرى البرامج الاجتماعية مثلها الوقت,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001745.wav,6.0
metadata_SPK_55_000363,الحسد أدى إلى الكبر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000363.wav,4.514
metadata_SPK_17_000968,البنت طموحة بزيادة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000968.wav,3.427
bahraini_sft_conversation_gen_cleaned_000554_response,يمدي في بعض الشركات إذا ما طلعت للتسليم. عطيني رقم التتبع واسم الشركة، وتبي تغير الاسم بس ولا بعد الرقم؟ لازم البيانات تكون مطابقة إذا عليهم تسليم بتوقيع.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000122_assistant_03,زين، شوفي العطور اللي فيها Amber + Vanilla أو Amber + Oud، ثباتها غالبًا عالي. تقدرين تجربين على الورق وبعدين رشّة خفيفة على المعصم لأن الجلد يفرق بالثبات.,,
metadata_SPK_04_001951,رائد العمل، رائد العمل ما يستوي بالجامعة، رائد العمل ما يستوي بالدراسة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001951.wav,6.0
metadata_SPK_01_002371,على طول هاي التكترة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002371.wav,2.257
metadata_SPK_01_000504,فيصل في برنامج قدمتها في برنامج كثيرة قدمتها احنا اليوم بسترسل معاك شوية عن بعض,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000504.wav,6.0
metadata_SPK_04_001457,قال تتذكرين ذاك الموقف؟ انت ما حجبتيني يوم رفحت صوتك عليه، تتذكرين ذاك النقاش؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001457.wav,6.0
metadata_SPK_17_003154,دعايات فناس تتصل مع الأسف و تطيع بس شخص تتصل لك فجأة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003154.wav,4.958
metadata_SPK_04_003737,Gamron مو طولها عليكم و هي قصيرة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003737.wav,2.799
metadata_SPK_04_000511,كانت نيّتهي زينة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000511.wav,2.442
metadata_SPK_55_002748,وبدا يبقى الجرح من الداخل يسك يسك يسك يسك لجفة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002748.wav,6.0
metadata_SPK_01_002020,«تبين عيني، لاتش عيوني» كانت حفلة استثنائية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_002020.wav,2.952
metadata_SPK_01_001303,كانت طفولتك خصوصا من المعاقب,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001303.wav,1.916
metadata_SPK_01_003269,أذكر أسبوع الماضي يعني أحد الناس كان يتكلم معاه يقولّي أنا عندي بلاء كام سنة و نص,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_003269.wav,6.0
metadata_SPK_04_003364,Multi إن تكون نفس الأسعار اللي قدمها المطبخ لإيطالي,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_003364.wav,5.091
bahraini_sft_conversation_gen_cleaned_000783_response,بالليل غالبا المكيف شغال ساعات طويلة، ومعاه السخان إذا قاعد يشتغل أو شواحن وأجهزة. شوف شنو الأجهزة اللي تبقى شغالة وقت النوم، خصوصا المكيف ودرجة الضبط.,,
metadata_SPK_17_002715,في كل تقريبا المناطق، فشون أنت تميز روحك؟ شون أنت تطلع فوق؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_002715.wav,6.0
metadata_SPK_03_001691,يقول برضه الـ Chante,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_001691.wav,1.254
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000330_assistant_01,أول شي تأكد عندك تقرير الحادث (من المرور أو تطبيقهم) وصور واضحة للضرر. بعدها تفتح مطالبة عند شركة التأمين وتحدد ورشة معتمدة إذا وثيقتك تشملها.,,
metadata_SPK_03_000844,شاولمن يد الحكم أنه يسيطر على أن,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000844.wav,3.699
bahraini_sft_conversation_gen_single_speaker_cleaned_000455_response,أكثر شي: توقيع ناقص، تاريخ مو مكتوب، رقم هوية غلط، أو عنوان مو واضح. بعد، إذا صورة المستندات مو واضحة أو ناقصة، يطلبون تعيدها.,,
metadata_SPK_01_000440,بس في فن الصوت بالتأكيد يتعرفي إيه هو مافي علاقة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000440.wav,2.171
metadata_SPK_04_002612,بالعكس إذا عندكم «جولة»,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002612.wav,1.39
bahraini_sft_conversation_gen_cleaned_000555_response,"يعني الشحنة دخلت مرحلة النقل الجوي وبتطلع على رحلة. بعدها عادة تشوف ""غادرت"" ثم ""وصلت"" لبلد الوجهة. عطيني رقم التتبع وبقول لك شكثر تاخذ عادة على هالمرحلة.",,
metadata_SPK_04_002401,البيت أحاول كثر ما أقدر أحاول أحاول إن أنا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002401.wav,6.0
metadata_SPK_01_003167,ماعرف كم وصلنا للوقت لكن معلومات مهمة مائة خصوصا أن الحلقة مهمة حلقة عن الرياضة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_003167.wav,6.0
metadata_SPK_01_001196,بتدى ليش أنا بيغطى عليه لأنه يعرف أنه غلط يعني هو عرف أنه غلط مبهدف,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001196.wav,6.0
bahraini_sft_conversation_gen_single_speaker_cleaned_000552_response,خله طلب تحديث reporting line مع إرفاق أو ذكر قرار الهيكلة/اعتماد الإدارة إذا موجود. بعد التحديث، يتعدل اعتماد الإجازات والتقييمات. تبيها عن طريق HR ولا مدير القسم يرسلها؟,,
metadata_SPK_55_002274,الحجامة سوي توازن لجميع الغدد والهرمونات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002274.wav,4.815
metadata_SPK_17_001311,عمو تتصل لي و كان يقولي اشتر,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001311.wav,2.792
bahraini_sft_conversation_gen_cleaned_000916_response,هذا يسمونه طرق/نبض بالأنابيب، يصير من ضغط عالي أو صمام يقفل فجأة. حله عادة تركيب مانع طرق (water hammer) أو تخفيف الضغط إذا عندكم مضخة. هل عندكم تانكي ومضخة بالبيت؟,,
metadata_SPK_17_000919,تك تك تك خلاص,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000919.wav,1.135
metadata_SPK_01_000453,هذه الحلقة عقبالة ان شاء الله آلاف من الحلقات ما لها حدود,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_000453.wav,6.0
metadata_SPK_55_000862,فيديو، شون الشرط؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000862.wav,2.514
metadata_SPK_01_001458,أحد يفهم اللي هو,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001458.wav,1.034
metadata_SPK_17_001472,المستثمرين موجودين في منصة الصفقات,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001472.wav,2.596
bahraini_sft_conversation_gen_single_speaker_cleaned_000416_response,بعض الطلبات الأونلاين نقدر نسوي لها استرجاع عبر شركة التوصيل، بس يعتمد على نوع المنتج. عطيني شنو المنتج ورقم الطلب وبشوف لج الخيارات.,,
metadata_SPK_04_002610,وييها ألم شديد حتى ساعات ما يرجّد هالليل,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002610.wav,3.275
metadata_SPK_03_000800,بس إيش معنى help زيادة يعني صارت؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000800.wav,2.629
metadata_SPK_03_000068,ومثأثر نفسي، يعني أنا قاعد أشوف الثمر، قاعد أشوف التعب الأستاذ، التعب المدرس,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_03/wavs/SPK_03_000068.wav,6.0
metadata_SPK_04_002764,بالطعم الصح,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_002764.wav,1.373
metadata_SPK_17_001172,عندي لك سؤال,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_001172.wav,1.254
metadata_SPK_17_000787,Okay، الشخص اتصلّك,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_000787.wav,1.339
metadata_SPK_17_003230,ليه مياه؟,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003230.wav,0.948
metadata_SPK_55_002769,المسدس يكون معالج ومايعرف عن الأمراض بس هو معالج بس,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_002769.wav,6.0
metadata_SPK_55_000510,برن أفاقت وتتكلمت وصلت لنبوها,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_55/wavs/SPK_55_000510.wav,2.85
metadata_SPK_04_001448,يعني شفتش لون هي تميل كلمة عادية,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001448.wav,2.374
metadata_SPK_04_000441,وتخازرها وحط عينها في عينها يالا باي مع السلامة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_000441.wav,5.38
metadata_SPK_04_001188,هذه عند حبة النسوان الهرفيين اللقنية اللي يشترون الريال وطبعاً,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_04/wavs/SPK_04_001188.wav,6.0
metadata_SPK_17_003125,أو عندما يحصل الـ Family Gathering، انا حققت هذا القدر، انا فعلت هذا، هناك فرصة هنا، هناك فرصة هنا,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_17/wavs/SPK_17_003125.wav,6.0
metadata_SPK_01_001917,أجهزات حلقة,/Users/hisham/Code/Bahraini_TTS/data/speaker_export_SPK_01/wavs/SPK_01_001917.wav,1.237
