sample_id,text,source_wav_path,duration
jsonl_000276_response,اذا تحتاجها للدوام او المصروفات اطلبها منهم، اغلبهم يقدر يطبعها او يرسلها PDF. بالتطبيق بعد مرات تلاقي إيصال داخل الطلب.,,
jsonl_000277_response,"اكتب: ""بدون ثوم نهائياً، لا صوص ثوم ولا تتبيلة فيها ثوم"". وخلك على أكلات بسيطة مثل مشوي مع ليمون وبهارات خفيفة بدل الصوصات.",,
jsonl_000278_response,"حطي ملاحظة واضحة: ""الرجاء توصيل عند باب الشقة رقم ___، الاتصال مرة وحدة فقط"". وفعّلي تعليمات الموقع بدقة عشان ما يضيع.",,
jsonl_000279_response,اطلب وجبة بسيطة: نقتس/مكرونة بدون صوص حار، رز ابيض مع دجاج، او ساندويتش جبن. وخل الصوصات على جنب عشان تتحكمون بالكمية.,,
jsonl_000280_response,هذي تعتبر جودة توصيل، صوّر الحالة فوراً وارفع شكوى. عادة يعطونك تعويض او إعادة الطلب، خصوصاً إذا واضح انه ذايب بالكامل.,,
jsonl_000281_response,اختار مطعم معروف وتقييمه عالي، واطلب شي ينتهي بسرعة مثل رولز عليها اقبال. ولما يوصل شيك الريحة والبرودة والتغليف، اذا في ريحة قوية او حرارة غير طبيعية لا تاكله وكلمهم.,,
jsonl_000282_response,اختار مطعم قريب واطلب وقت مبكر، وقلل التخصيصات الكثيرة بالطلب. بعد تأكد العنوان مضبوط واللوكيشن مثبت.,,
jsonl_000283_response,delivery يعني يوصلون لك، وpickup يعني انت تروح تستلم من المطعم بنفسك. الـ pickup عادة ارخص واسرع.,,
jsonl_000284_response,اي. قولي لي تفضّلين شوكلت ولا فانيلا، وكم نفر، وفيه كتابة على الكيكة شنو تبينها؟,,
jsonl_000285_response,"اكتب: ""بدون بهارات حارة، واذا ممكن خففوا البهارات بشكل عام"". وإذا طبق محدد قول اسم الطبق عشان يعرفون شنو يقصدون.",,
jsonl_000286_response,خلهم يقترحون بديل بنفس السعر، او اطلب تلغي الصنف ويرجعون فرق المبلغ. اهم شي تاكد التعديل ينكتب بالطلب عشان ما يصير لخبطة.,,
jsonl_000287_response,اختار بروتين مشوي، سلطات مع صوص على جنب، وشوربات خفيفة. وقلل المقليات والرز الكبير، وخذ مياه او دايت مشروب إذا تحتاج.,,
jsonl_000288_response,"اكتب: ""بطاط بدون ملح نهائياً"". واذا تبي، اطلب منهم يحطون الملح باكيت على جنب.",,
jsonl_000289_response,"قول: ""معليش للتأكد، اللحوم والدجاج عندكم مذبوح على الطريقة الحلال؟"". اغلبهم يردون بكل بساطة.",,
jsonl_000290_response,اذا مستعيل خذ من مجرب عشان تقل المخاطرة. اذا ودك تجرب الجديد، شيك التقييمات وصور الزباين وابدأ بطبق واحد مو طلب كبير.,,
jsonl_000291_response,اطلب اشياء تتحمل مثل الرز والمشاوي، وابتعد عن المقليات. واطلب تغليف حراري اذا عندهم، او خذ pickup إذا قريب من مشوارك.,,
jsonl_000292_response,اعطه علامة واضحة: اسم الشارع، اقرب مسجد/مدرسة، ولون البناية ورقمها. واذا عندك pin مضبوط بالتطبيق ارسله وخله يقعد عند نقطة معروفة وانت تنزل تستلم إذا احتجت.,,
jsonl_000293_response,ابتعد عن المشروبات السكرية والحلويات، وخذ مشوي مع خضار وسلطة وصوص خفيف. واذا تبي تحلية خذ فواكه او شيء بدون سكر مضاف.,,
jsonl_000294_response,"خليها نقاط: ""بدون بصل/الصوص على جنب/الحرارة mild"". وابتعد عن كلام طويل عشان ما يضيع بينهم.",,
jsonl_000295_response,منقوشة زعتر/جبن، بيض مع خبز، فول وتميس، او كرواسون مع قهوة. تبي فطور ثقيل ولا خفيف؟,,
jsonl_000296_response,اطلب Double espresso او Americano بدون سكر، وإذا تبيها مع حليب خذ Latte بس خلها extra shot. قول لهم بدون سكر مضاف.,,
jsonl_000297_response,"اي بعض المطاعم عندهم خيار half rice او small portion. اذا ما موجود، اكتب بالملاحظة: ""ممكن رز أقل"" بس يعتمد اذا يقدرون.",,
jsonl_000298_response,"للمرات الياية اكتب: ""رجاءً إضافة ملاعق/شوَك/مناديل"". وللحين اذا محتاجها ضروري كلم المطعم يمكن يقدرون يرسلونها مع اقرب سواق.",,
jsonl_000299_response,يعتمد على منطقتك بالضبط داخل المنامة وشنو نوع الاكل. شنو تفضل: برغر، مشاوي، ولا اكل بحريني؟,,
jsonl_000300_response,اذا كلكم تحبون نفس الشي، الوجبة المشتركة اوفر واسهل. بس اذا الاذواق مختلفة، خلو كل واحد يختار صنف عشان ما يصير لخبطة.,,
jsonl_000301_response,"اكتب: ""بدون مايونيز نهائياً"" واذا في صوص بديل اطلبه على جنب. واذا ساندويتش، قول لهم لا يحطون اي spread.",,
jsonl_000302_response,"قول: ""ابيها كيتو: بدون خبز وبدون رز وبدون بطاط"" وخذ لحم/دجاج مشوي مع سلطة وخضار. وخل الصوصات على جنب لأن بعضها فيه سكر.",,
jsonl_000303_response,كلم الدعم فوراً وقل لهم ما استلمت، وشيك رقم السايق اذا موجود واتصل عليه. بعد تأكد من عنوانك واللوكيشن لأن مرات ينزلونه عند بيت قريب بالغلط.,,
jsonl_000304_response,"اطلب شوربة بتغليف محكم وخليها بعلبة منفصلة داخل كيسين إذا يقدرون. واكتب: ""رجاءً تثبيت العلب جيداً"".",,
jsonl_000305_response,شيك قسم Best Seller او الاكثر طلباً بالتطبيق، وشف التعليقات على نفس الطبق. اذا تقول لي اسم المطعم، اقترح لك 2-3 اختيارات آمنة.,,
jsonl_000306_response,اطلب سمك مشوي او بالفرن، او روبيان مشوي مع رز وخضار. وخذ صوص الليمون والزبدة على جنب عشان ما يثقل.,,
jsonl_000307_response,"اكتبي: ""السلام عليكم، وصلني الطلب ناقص/بارد، رقم الطلب __. ممكن تعويض او إرسال الناقص؟ شكراً"". وخليها مختصرة مع صور إذا عندك.",,
jsonl_000308_response,اطلب من محل ورد عنده توصيل وحددي وقت، ومعاه حلا من محل قريب عشان ما يتأخر. وحطي رقمها وعنوانها كامل، وتكتبين بطاقة قصيرة شنو تبين ينكتب فيها؟,,
jsonl_000309_response,اختار اطباق بدون جبن وكريمة مثل مشاوي ورز وسلطات بدون صوص كريمي. واذا بتطلب قهوة، خذ حليب خالي لكتوز او حليب لوز إذا متوفر.,,
jsonl_000310_response,تأكد من تاريخ الانتهاء والحد الأدنى للطلب ونوع المطاعم المشمولة. إذا كله مضبوط، جرب تنسخه من جديد، وإذا ما ضبط كلم الدعم وارسل لهم كود الخصم وصورة من الرسالة.,,
jsonl_000311_response,اختار زبادي/لبن مع شوفان، بيض، جبن خفيف، وخبز اسمر، ومعاه ماي. ابتعد عن المالح وايد والمقليات عشان لا يعطش.,,
jsonl_000312_response,خذ سمك مشوي بتغليف مضبوط وخله يي مع ليمون وبهارات خفيفة. وبعد ما تخلص، خل الاكياس تنرمي مباشرة وحط معطر بسيط وتهوية.,,
jsonl_000313_response,اطلب Matcha latte بحليب خفيف وبدون سكر، او iced matcha مع vanilla قليلة. اذا تحب الطعم قوي قول لهم extra matcha.,,
jsonl_000314_response,ركز على تقييم آخر شهر، وتعليقات عن النظافة والتغليف ووقت التوصيل. وشوف اذا في صور فعلية من الزباين، هذي تعطيك فكرة أوضح.,,
jsonl_000315_response,أول ما توصل روح للكاونتر حق طيرانك وسوِّ check-in إذا ما سويته أونلاين، وبعدها سلّم الشنط وخذ boarding pass. عقبها على الجوازات وبعدين التفتيش، ومن هناك تمشي للـ gate.,,
jsonl_000316_response,اذا عندك شحنه بس مر على كاونتر تسليم الشنط (bag drop)، واذا بدون شنط تقدر تروح مباشرة للجوازات والتفتيش. خل الـ boarding pass والـ passport جاهزين عشان ما تتأخر.,,
jsonl_000317_response,المباشرة يعني من البحرين للوجهة بدون توقف. الترانزيت يعني توقف بمطار ثاني وتبدّل طيارة أو تكمل بنفسها، ومرات تحتاج تمر تفتيش ثاني حسب المطار.,,
jsonl_000318_response,ساعتين تمشي غالباً اذا نفس الترمِنل وما عندك تغيير كبير. بس يعتمد على المطار وعلى هل لازم تمر جوازات/تفتيش مرة ثانية؛ شنو مطار الترانزيت وشركة الطيران؟,,
jsonl_000319_response,بالعادة يكفي بالجوال إذا الـ QR واضح، بس الأفضل يكون عندك نسخة PDF offline عشان لو النت ما ضبط. وفي بعض الوجهات/الشركات يطلبون ورقي، تقدر تطبعه من الكشك أو الكاونتر.,,
jsonl_000320_response,عادةً تكون صوب كاونترات شركات الطيران في منطقة المغادرة، وتكون مكتوبة Self Check-in / Kiosk. اذا ما لقيتها بسرعة اسأل موظف معلومات هناك ويدلك.,,
jsonl_000321_response,أي سوائل فوق 100ml مو مسموح باليدوي، ولا أدوات حادة مثل سكين/مقص كبير. خلك على قاعدة 100ml داخل كيس شفاف، والباقي حطه بالشحن.,,
jsonl_000322_response,باليدوي ما يمشي لأنه فوق 100ml، خله في شنطة الشحن. وإذا بتاخذه معاك داخل، خذ حجم صغير 100ml أو أقل.,,
jsonl_000323_response,الـ power bank لازم يكون بالشنطة اليدوية مو بالشحن. وخله بكمية معقولة وقدرة مناسبة، وبعض الشركات تحط حد للـ Wh.,,
jsonl_000324_response,كل عبوة لازم تكون 100ml أو أقل، ومجموعهم داخل كيس شفاف قابل للإغلاق (عادةً 1 لتر). وإذا عندك أدوية سائلة ضرورية ممكن تمشي بس خلي الوصفة/التقرير معاك.,,
jsonl_000325_response,خل الأدوية الأساسية باليدوي، ويفضل تكون بعلبتها الأصلية. إذا في شي سائل أو إبر، خذ معاك وصفة أو تقرير مختصر عشان لو سألوا.,,
jsonl_000326_response,التمر عادةً ما فيه مشكلة، بس العسل يعتبر سائل؛ اذا باليدوي لازم يكون 100ml أو أقل، وإلا حطه بالشحن. بعد تأكد من قوانين دخول الدولة اللي بتسافر لها.,,
jsonl_000327_response,للرحلات الدولية عادةً 3 ساعات قبل، وللداخلية ساعتين تكون زينة. إذا عندك شحن شنط أو موسم زحمة، زيد شوي احتياط.,,
jsonl_000328_response,يختلف حسب الشركة، بس غالباً يقفلون تسليم الشنط قبل الإقلاع بساعة تقريباً، والبوابة قبلها بشوي. الأفضل تشيك على رسالة الشركة أو تواصل معاهم لأن كل رحلة غير.,,
jsonl_000329_response,تلقاه على الشاشات داخل المطار تحت رقم رحلتك، وأحياناً يتغير، فشيّك كل فترة. بعد تقدر تشوفه في تطبيق الشركة إذا محدث.,,
jsonl_000330_response,شيّك الشاشات عشان تتأكد من رقم الـ gate الجديد وروح لها على طول. إذا الوقت ضيق، اسأل موظفي الأرض يدلونك أقرب طريق.,,
jsonl_000331_response,اتبع اللوحات اللي مكتوب عليها Departures/Passport Control، عادةً تكون بعد منطقة الـ check-in مباشرة. إذا ما مشى، أقرب مكتب معلومات بيدلك خلال ثواني.,,
jsonl_000332_response,يعني يشيكون على جوازك وتأشيرتك/إقامتك إذا تحتاج، ويتأكدون من بيانات السفر. خلك جاهز بجواز السفر وبوردنق الرحلة.,,
jsonl_000333_response,تقدرين تطلبينها وقت الحجز أو من خدمة العملاء حق شركة الطيران، ويفضل قبل الرحلة بـ 48 ساعة. يوم توصلين المطار روحي للكاونتر وبلغيهم عشان ينسقون لك مرافق.,,
jsonl_000334_response,اطلب خدمة المساعدة الخاصة (wheelchair/escort) من شركة الطيران قبل الرحلة. يوم توصلون خلّوكم عند الكاونتر، وهم يرتبون مرافق لين البوابة.,,
jsonl_000335_response,اليدوية تكون أصغر ووزنها محدود (مثلاً 7-10 كيلو حسب الشركة)، وتدخل معاك الكابن. الشحن تنسلّم للكاونتر وتستلمها في الوصول، ووزنها عادةً أعلى حسب تذكرتك.,,
jsonl_000336_response,شيّك على التذكرة أو الإيميل التأكيدي، أو في تطبيق الشركة تحت Baggage allowance. إذا تقول لي اسم شركة الطيران ودرجة الحجز أقول لك شنو المتوقع.,,
jsonl_000337_response,يا تدفع overweight في الكاونتر، أو تعيد توزيع الأغراض بين الشنط/اليدوي إذا مسموح. مرات أرخص تشتري وزن إضافي أونلاين قبل المطار.,,
jsonl_000338_response,قبل لا تطلع من منطقة استلام الشنط روح لمكتب المفقودات/خدمة الشنط حق شركة الطيران وسوِّ بلاغ على طول. صوّر الضرر واحتفظ ببطاقة الشحن (baggage tag) عشان يتابعون معاك.,,
jsonl_000339_response,لا تطلع من الصالة، روح فوراً لمكتب Lost & Found/ baggage services وسجّل بلاغ. بيعطونك رقم تتبع، وخلك محتفظ ببطاقة الشحن والعنوان اللي تبغي يوصلونها له.,,
jsonl_000340_response,الأفضل تروح لمكتب الشنط وتبلغهم عشان يتأكدون من البيانات ويعدلونها. لا تشيل tag بيدك داخل الصالة عشان ما تصير لخبطة بالتتبع.,,
jsonl_000341_response,غالباً ما فيها مشكلة، بس في التفتيش بيطلبون تطلع الأجهزة من الشنطة اليدوية. إذا عدد الأجهزة كبير بشكل مو طبيعي ممكن يسألونك للتأكد إنها استخدام شخصي.,,
jsonl_000342_response,اي تقدر تحط أكل جاف مثل سندويش/مكسرات، بس الأشياء السائلة مثل الشوربة أو الصوصات تنحسب سوائل وعليها حد 100ml. وبعد شيّك قوانين دخول الدولة للأطعمة.,,
jsonl_000343_response,لفها زين بملابس أو bubble wrap وحطها بنص الشنطة بعيد عن الأطراف. وإذا تقدر، حطها في علبة صلبة داخل الشنطة.,,
jsonl_000344_response,وايد دول يشترطون صلاحية 6 شهور على الأقل من تاريخ السفر أو الوصول. الأفضل تتأكد من شرط الدولة اللي بتروح لها، وإذا تحتاج 6 شهور جدد الجواز قبل لا تسافر.,,
jsonl_000345_response,أقرب طريقة تتأكد من شركة الطيران أو السفارة/القنصلية للبلد، لأن الشروط تتغير. عطّني جنسيتك والوجهة ومدة الإقامة يمكن أقول لك شنو الشائع، بس التأكيد لازم من جهة رسمية.,,
jsonl_000346_response,أهم شي الشنط: ممكن ما تتسجل للوجهة النهائية إذا تذكرتين منفصلات، فتستلمها وتعيد شحنها. بعد خلي وقت كافي لأن أي تأخير عليك انت، مو على الشركة.,,
jsonl_000347_response,إذا التذكرتين على نفس الحجز (same PNR) عادةً الشركة تعيد حجزك على رحلة ثانية. إذا حجوزات منفصلة، غالباً يتحملها الراكب وتحتاج تكلم الشركة الثانية وتشوف سياسة no-show.,,
jsonl_000348_response,تقدر من تطبيق/موقع شركة الطيران تحت Manage Booking إذا المقاعد متاحة، وبعضها برسوم. أوكي بعد تقدر تسأل في الكاونتر يوم الـ check-in.,,
jsonl_000349_response,يعني اسمك يكون على قائمة انتظار، وإذا صار مقعد فاضي أو فتحوا مقاعد يثبتون لك. مو ضمان، فخل عندك خطة إذا ما تأكد المقعد.,,
jsonl_000350_response,خل أغراض الرضيع بيدك مثل حليب/حفاظات بشكل مرتب عشان التفتيش، وعادةً يسمحون بكميات سوائل خاصة للرضع. بعد اسأل عن priority boarding عشان تدخلون بدري.,,
jsonl_000351_response,في الغالب اي، تقدر تستخدمها لين عند باب الطيارة وبعدين يسوون لها gate check. بس يفرق حسب الشركة ونوع العربة، فزين تسأل الكاونتر يوم توصل.,,
jsonl_000352_response,اطلب Special Meal من إدارة الحجز قبل الرحلة بـ 24-48 ساعة على الأقل. ويستحسن بعد تحمل معاك snack آمن احتياط، لأن مو دايم الوجبة تتوفر بكل رحلة.,,
jsonl_000353_response,شيّك إشعارات الشركة أو اسأل الكاونتر عن سبب التأخير والوقت المتوقع. إذا التأخير طويل، اسأل عن voucher للأكل أو إعادة الحجز حسب سياسة الشركة.,,
jsonl_000354_response,تواصل مع شركة الطيران فوراً من الكاونتر أو التطبيق عشان يعيدون حجزك على أقرب رحلة. واذا عندك حجوزات فندق/تنقلات، بلغهم بسرعة عشان تقلل الخسارة.,,
jsonl_000355_response,يعتمد: مرات تنزل على السير مع الشحن في الوصول، ومرات يعطونك إياها عند باب الطيارة. احتفظ بالtag اللي عطوك إياه واسأل طاقم الضيافة وين بيكون الاستلام.,,
jsonl_000356_response,يعني نادوا آخر نداء للصعود، والبوابة بتقفل قريب. الأفضل تروح للـ gate فوراً بدون تأخير.,,
jsonl_000357_response,يعتمد على إذا عندك فيزا ترانزيت/دخول وعلى وقت الترانزيت. إذا الوقت قصير ما أنصح، لأن بتدخل جوازات وتتفتيش مرة ثانية وانت راجع.,,
jsonl_000359_response,روح لمكتب المفقودات في صالة الوصول وبلغهم رقم الرحلة والتاريخ والمقعد إذا تتذكر. كل ما كان البلاغ أسرع، فرصتها أعلى لأنها تكون بعدهم في نفس الطيارة أو عند التنظيف.,,
jsonl_000360_response,بعض الشركات تعتبرها special baggage وتحتاج تغليف أو رسوم. الأفضل تشيك سياسة الشركة قبلها، وغالباً لازم تنشحن مو يدوي بسبب الحجم.,,
jsonl_000361_response,اذا حجمها ضمن مقاسات اليدوي ومسموح بشركة الطيران، اي تمشي. إذا أكبر، يا تحجز لها مقعد إضافي أو تنشحن بكيز حماية؛ تقدر تتأكد من الشركة قبل لا تروح.,,
jsonl_000362_response,في مطار البحرين عادةً تحصل صرافات وATM في صالة المغادرة قبل وبعد الجوازات. إذا تبي سعر أحسن، مرات الصرافة داخل المدينة تكون أفضل، بس للمبلغ الصغير المطار يمشي.,,
jsonl_000364_response,جرّب تنسى الشبكة وتعيد الاتصال، وتأكد الـ VPN مطفي إذا يستخدم. إذا بعد ما ضبط، روح لمكتب المعلومات لأن مرات يعطونك طريقة تسجيل ثانية أو شبكة بديلة.,,
jsonl_000365_response,شيّك الشاشات في صالة الوصول تحت رقم رحلتك واسم المدينة، بيعطيك رقم السير. وإذا تأخر تحديثه، انتظر شوي لأن مرات يحطونه بعد ما توصل الطيارة.,,
jsonl_000366_response,على حسب الشي: مرات يعطونك خيار ترجع تطلع وتحطه بالشحن إذا الوقت يسمح، أو تتركه. إذا شي ممنوع نهائياً غالباً يصادرونه، فالأفضل من البداية ترتب أغراضك قبل التفتيش.,,
jsonl_000367_response,للداخلية ما تمر جوازات مثل الدولي، بس بيشيكونون هويتك وبوردنق عند نقاط الدخول. خلك حامل بطاقة الهوية أو الجواز حسب متطلبات الشركة.,,
jsonl_000368_response,في الغالب لا، الشحن يكون يوم السفر ضمن وقت فتح الكاونترات. بعض الشركات عندها early bag drop بس مو دايم متوفر؛ شنو شركتك ووقت الرحلة؟,,
jsonl_000369_response,اي كثير من تأمينات السفر تغطي تأخير/فقدان الشنط بمبلغ معين، بس لازم تحتفظ بتقرير شركة الطيران والفواتير. قبل تشتري، شيّك البنود وحدود التغطية.,,
jsonl_000370_response,خلك على الأساس: جواز السفر، البوردنق، الفيزا إذا مطلوبة، وبطاقة الشحن حق الشنط. وحطهم في مكان واحد سهل توصل له عشان ما تتوتر عند الجوازات.,,
jsonl_000371_response,الأفضل تكون معاك في اليدوي مو بالشحن، وخليها في شنطة صغيرة قريبة منك. وإذا القيمة عالية، خفف لفت النظر واحتفظ بفواتيرها احتياط.,,
jsonl_000372_response,رتّب أغراضك: السوائل في كيس شفاف، والإلكترونيات بمكان سهل تطلعها، وخفف المعادن (ساعة/حزام) قبل ما توصل. هالشي يوفر وقت وايد.,,
jsonl_000373_response,إذا الوقت مبكر، احجز تاكسي/تطبيق قبلها بوقت وخله fixed time عشان ما تعتمد على توفر آخر لحظة. وخلي معاك وقت احتياط لأن ساعات الفجر تكون الطرق أسرع بس الخدمات أقل.,,
jsonl_000374_response,اي عادةً يقبلون بطاقات، وبعضهم يقبل كاش بعد. إذا عندك تطبيق الشركة، مرات تقدر تدفع أونلاين ويطلع أرخص من الدفع في المطار.,,
jsonl_000375_response,إذا ثقيل، لبسه أو احمله بيدك عشان يوفر وزن ومساحة بالشحن. بس في التفتيش ممكن يطلبون تمرره على السير، فخله سهل تنشله.,,
jsonl_000376_response,تقدر تطلعه من رسالة التأكيد/الإيميل أو من تطبيق الشركة تحت حجوزاتي. وإذا ما عندك شي، عطهم اسمك واسم العايلة وتاريخ السفر في الكاونتر وبيطلعون الحجز.,,
jsonl_000378_response,الصراحة العطور غالباً ما تنرجع إذا كانت مفتوحة، حتى لو الفاتورة موجودة. إذا ما انفتح وبحالته ومعاه كل الملحقات، مرات يمشي حسب السياسة. العطر مفتوح ولا لا؟,,
jsonl_000379_response,قسم الأحذية الرياضية هني على يسار المدخل، بعد الكاشير بشوي. إذا تبي ماركة معينة قول شنو هي عشان أوصف لج الرف بالضبط.,,
jsonl_000380_response,الاستبدال عادة حق المقاس/اللون إذا المنتج جديد وما انستخدم، خلال فترة قصيرة. الضمان يكون حق عيب مصنعي خلال مدة أطول ويحتاج فحص. المنتج اللي عندك شنو نوعه؟,,
jsonl_000382_response,اي، Apple Pay يمشي عندنا على أجهزة الدفع. بعد تقدر تدفع ببطاقة أو كاش إذا حبيت.,,
jsonl_000383_response,اي عندنا gift wrap، وفي أكثر من لون ورق وربطات. تبين تغليف بسيط ولا مع كرت معايدة؟,,
jsonl_000384_response,ممكن يكون موجود بالمخزن أو بفرع ثاني. عطيني لونج المطلوب والموديل، وبشيّك المخزون الحين.,,
jsonl_000385_response,اي عندنا خصم طلاب على بعض الأقسام، لازم بطاقة الطالب سارية. تبين على شنو بالضبط عشان أقول لج النسبة وهل يشمله؟,,
jsonl_000386_response,إذا الليبل متشال غالباً ما يمشي الرجوع، لأن يعتبر مستخدم. اللي نقدر نسويه: نشوف إذا في استثناء بسيط مثل عيب واضح، بس يحتاج معاينة. الفستان فيه عيب ولا بس ما ناسبه؟,,
jsonl_000387_response,اي إذا البقعة عيب مصنعي وباين من أول مرة، نبدّله على طول إذا متوفر نفس القطعة. خله عندي أشوف المقاس واللون ونطلع لج بديل.,,
jsonl_000388_response,بس ورّيني الكود أو الـ QR عند الكاشير قبل لا يتم الدفع، وبيتم خصمه تلقائي. تأكد بس تاريخ الصلاحية وما يكون مستخدم قبل.,,
jsonl_000389_response,ولا يهم، خل نطلع لج مقاسج واحد واحد ونخلّص بسرعة. قولي شنو مقاسج عادة وبأي ماركة عشان نقرّب لك المناسب.,,
jsonl_000390_response,عندنا خدمة تعديل لبعض القطع، مثل تقصير الطول أو تضييق بسيط حسب القماش. خل نشوف البنطلون ونقول لج إذا ينفع وكم ياخذ وقت.,,
jsonl_000391_response,يعتمد شنو يحب: ألعاب تركيب، رسم وتلوين، أو شي تفاعلي. إذا تقول لي ولد ولا بنت وميزانيتك تقريباً، أطلع لك خيارين سريعين.,,
jsonl_000392_response,رسالة البنك تساعد تثبت الدفع بس مو دايم تكفي للرجوع. الأفضل الفاتورة أو رقم العملية من النظام. إذا تذكر تاريخ الشراء والوقت تقريباً، نقدر نحاول نطلعها من السستم.,,
jsonl_000393_response,مرات يصير الرف ما تحدّث أو يكون الخصم مرتبط بعضوية/كود. خل أشوف صورة الرف أو أعطني رقم الباركود وبأشيك لك السعر الصحيح الحين.,,
jsonl_000394_response,أقرب كاشير فاضي هني على اليمين عند قسم الإكسسوارات، عادة أسرع. إذا عندك قطعة وحدة بس، بعد في كاونتر quick pay.,,
jsonl_000395_response,يعني ما يقبلون رجوعه بعد الشراء، غالباً عشان يكون clearance أو hygiene items. إذا فيه عيب مصنعي واضح، نقدر نرفع طلب فحص ونشوف شنو يصير.,,
jsonl_000396_response,النظارات تنرجع إذا بحالتها الجديدة ومعاها العلبة والملحقات خلال مدة السياسة. إذا فيها خدش أو استُخدمت، عادة ما تمشي. تبي رجوع ولا تبديل؟,,
jsonl_000397_response,اي موجود مقاسات كبيرة بس مو كل الموديلات. قولي شنو المقاس اللي تدور عليه ونوع الحذاء عشان أطلع لك المتوفر.,,
jsonl_000398_response,اي عندنا click & collect لبعض المنتجات. تختار الفرع وقت الطلب، ولما يوصل نرسل لك SMS للاستلام. تبغي اليوم ولا عادي باجر؟,,
jsonl_000399_response,عادة الصبح قبل المغرب يكون أهدى، وبعد وقت العشاء تصير زحمة. إذا تقدر تمرّ أيام الأسبوع أحسن من الويكند.,,
jsonl_000400_response,إذا الكرتون متعور من برع بس المحتويات سليمة وما انستخدم الجهاز، غالباً يمشي. المهم الرقم التسلسلي وكل الملحقات تكون موجودة. الجهاز انفتح ولا بعد مختوم؟,,
jsonl_000401_response,اي في خيارات تركيزها قوي مثل EDP أو parfum، تثبت أكثر. تقول لي شنو تفضل: ثقيل/خشبي ولا فريش؟,,
jsonl_000402_response,اوكي، قول لي شنو المنتج بالضبط وشنو أهم ميزة تبيها فيه، وبطلع لك بديل بنفس الفكرة بس بسعر أقل.,,
jsonl_000403_response,أسرع شي ناخذ قياس الخصر والصدر أو نجرب مقاسين قريبين. قولي شنو تلبسين عادة في ماركة ثانية، وبنقارن جدول المقاسات عندنا.,,
jsonl_000404_response,اي أكيد. شنو درجتج تقريباً: فاتحة، متوسطة، ولا سمراء؟ وإذا تبين شي يومي ولا للسهرة؟,,
jsonl_000406_response,خذ قطن مخلوط مع بوليستر أو قماش performance، هذي عادة ما تتكرمش وايد. إذا تبي شكل رسمي أكثر، شوف البولو أو القطن السميك.,,
jsonl_000407_response,غرفة القياس هني آخر الممر يمين، جنب قسم الجاكيتات. إذا تبغي مقاس ثاني وانت داخل، بس عطنا القطعة وبنبدّلها لك.,,
jsonl_000408_response,اي غالباً ينفع طالما عندك الفاتورة ونفس سياسة الرجوع. بعض الفروع يكون عندها استثناءات للعروض الخاصة، خل أشوف الفاتورة وتاريخ الشراء.,,
jsonl_000409_response,اي في delivery داخل البحرين، على حسب المنطقة والوزن. عطيني عنوان المنطقة تقريباً وبقول لك كم التكلفة ووقت التوصيل.,,
jsonl_000410_response,ممكن طقم عطر صغير، شمعة فخمة، أو محفظة بسيطة. قولي ميزانيتك تقريباً، وتفضلين شي عملي ولا شي للديكور؟,,
jsonl_000411_response,اي عندنا gift card، تنشحن بالمبلغ اللي تبغيه وتنصرف على أكثر من زيارة لين تخلص. تبغيها ورقية ولا إلكترونية؟,,
jsonl_000412_response,إذا الخصم نزل خلال فترة قصيرة بعد الشراء، مرات نسوي price adjustment حسب السياسة. خل أشوف تاريخ الفاتورة والخصم الحين شغال ولا لا.,,
jsonl_000414_response,عطني رقم الطلب وبأشيك لك حالة الشحن. مرات يكون متأخر بسبب التوصيل أو نقص بالمخزون، وبنقول لك الوقت المتوقع.,,
jsonl_000415_response,إذا انكسر بسرعة ممكن يكون عيب تصنيع. جيبه مع الفاتورة ونفحصه، وإذا واضح إنه مو استخدام قوي نبدّله أو نسوي إصلاح حسب المتوفر.,,
jsonl_000416_response,بعض الطلبات الأونلاين نقدر نسوي لها استرجاع عبر شركة التوصيل، بس يعتمد على نوع المنتج. عطيني شنو المنتج ورقم الطلب وبشوف لج الخيارات.,,
jsonl_000417_response,التوريد يختلف حسب الموديل، بس غالباً خلال أسبوع إلى أسبوعين إذا كان مستمر. اقدر أحط اسمك على قائمة تنبيه إذا تحب، شنو اللون اللي تبيه؟,,
jsonl_000418_response,مرات يكونون عند غرفة القياس أو المخزن يطلعون مقاسات. إذا تبغي مساعدة الحين، قول لي شنو تدور عليه وبأكون وياك خطوة بخطوة.,,
jsonl_000419_response,ركز على المعالج، الرام، ونوع التخزين SSD، وبعد حجم الشاشة والبطارية. قولي استخدامك: دراسة/شغل office ولا تصميم ولا gaming؟,,
jsonl_000420_response,ممكن الكود منتهي، أو ينطبق على منتجات محددة، أو الحد الأدنى للطلب مو مكتمل. اكتب لي نص الكود (بدون معلومات خاصة) وشنو المنتجات اللي اخترتها وبأقول لك شنو المشكلة.,,
jsonl_000421_response,بعض السيل يسمحون تبديل مقاس فقط بدون refund، وبعضهم no return. خل أشوف ستكر السيل على القطعة أو الفاتورة وبأكد لك.,,
jsonl_000422_response,إذا جلد/جلد صناعي: مسحة بقطعة قماش مبلولة وصابون خفيف. إذا قماش: فرشاة ناعمة ومحلول خفيف، وخله ينشف بعيد عن الشمس المباشرة. نوع الخامة شنو بالضبط؟,,
