sample_id,text,source_wav_path,duration
bahraini_sft_conversation_gen_single_speaker_cleaned_000713_response,اي تقدر، بس خل التصعيد مرتب: أول متابعة رسمية برقم الطلب، وإذا ما فيه رد خلال المدة المحددة، قدّم تصعيد لمشرف/وحدة خدمة العملاء. اذكر تواريخ المتابعة عشان يكون واضح.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000291_assistant_01,هلا، مشكورة. شنو المتاح عندكم من الأوقات؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000137_assistant_05,اوكي، الزجاج المقوى أنسب، وبنركّبه مع تنظيف كامل عشان ما تكون فيه فقاعات. العملية تاخذ تقريبًا 10 دقايق.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000235_assistant_03,عادة من Bill Payments تختار مزود الخدمة وتضيف رقم الحساب، وبعدين تفعل AutoPay بمبلغ كامل أو حد أعلى. إذا تبي أأخذك خطوة خطوة، شنو يظهر لك: Bill Payments ولا SADAD/Services؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000535_response,يشوفون إذا البدل موجود في عقدك أو سياسة الشركة، وبعضهم يطلب عنوان السكن والمسافة أو إثبات ملكية سيارة. ارفع طلب بسيط وخلّ المستندات جاهزة إذا طلبوها.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000398_assistant_01,لازم تتحرك بسرعة. هل الجواز بحريني ولا جنسية ثانية، وشنو موعد الرحلة بالضبط؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000010_response,هلا فيك، بس تجيب البطاقة الذكية وأي تقارير أو أدوية تستخدمها. إذا تبيني أسوي لك ملف قبل الموعد، عطيني الاسم الثلاثي ورقم الجوال.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000217_assistant_03,اوكي، ساعات النظام يتأخر بالتحديث 24-48 ساعة. إذا بعد يومين نفس الشي، ارفع طلب دعم وارفق شهادة الفحص، واذكر رقم الشاصي ورقم المعاملة عشان يربطونه بالنظام.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000324_assistant_03,اوكي، تبغي تمديد لحد 2؟ هذا عادة برسوم بسيطة حسب التوفر.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001166_response,إذا فيه Welcome bonus يكون يا في صفحة العروض أو ينرسل بالإيميل بعد التسجيل. تأكدي بعد إن الحساب متوثق. تبين تدورين بالتطبيق ولا تفضّلين أقول لج وين بالضبط حسب الواجهة؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001006_response,على حسب سياسة الفندق، وايد فنادق صاروا non-smoking بالكامل. اسألهم إذا في smoking rooms أو smoking floor. إذا ما في، قول لهم يحاولون يعطونك غرفة مع تهوية زينة بعيد عن ريحة الدخان.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000387_assistant_05,تم، 6:45. وإذا الألم زاد قبل الموعد خففي المضغ على هالجهة.,,
bahraini_sft_conversation_gen_cleaned_000832_response,ركز على تقليل عدد الساعات إذا ضغطك عالي، وخذ مواد ترفع معدلك وتكون فاهم أساسها. بعدين تابع مع المرشد عشان لا تختار مواد ثقيلة فوق بعض. كم معدلك الحين وكم ساعة ناوي تسجل؟,,
bahraini_sft_conversation_gen_cleaned_000451_response,في أغلب المعاملات لا، بس إذا فيه جهة عمل أو مدرسة مطلوبة، يمكن يبون ختمهم. شنوع الطلب؟ عشان ما نضيع وقتك.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001232_response,زراعة السن لها مراحل، أول جلسة غالباً 60-90 دقيقة حسب الحالة. إذا تبي، نحجز لك استشارة أول وبنعطيك خطة زمنية أوضح.,,
bahraini_sft_conversation_gen_cleaned_000051_response,عادي، إذا صار الجو ما يساعد اتصل فينا قبل الموعد ونبدل لك. تحب نحط لك خيار موعد بديل احتياطي؟,,
bahraini_sft_conversation_gen_cleaned_000852_response,إذا فترة التعديل مفتوحة، إي عادي. إذا قفلت، يعتمد على موافقة القسم والدكتور. شنو سبب التغيير؟ تعارض ولا ظروف دوام؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000940_response,ارسل لهم: مرحبا، تذكير بسيط بخصوص مقابلة باچر، إذا ممكن ترسلون لي عنوان الموقع/Pin والباركنق إذا فيه، عشان أوصل بدري.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000002_assistant_03,اوكي، إذا وصلتك خلال ٢٠ دقيقة غالباً نمشيك، بس ممكن يصير انتظار بسيط. إذا تحب أأكد لك مع العيادة على نفس الموعد ولا نبدله؟,,
bahraini_sft_conversation_gen_cleaned_000589_response,أقدر أحسبها لك من تاريخ المباشرة ونص عقدك كم شهر. عطيني تاريخ مباشرتك وفترة التجربة مكتوبة 3 ولا 6 شهور؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000106_response,هذا خطأ شحن واضح. صوّر المنتج اللي وصلج مع ملصق الشحنة، وعطيني رقم الطلب، وبنرتب استلام الغلط وإرسال الصحيح بأسرع وقت.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001169_response,يا إن المكافأة لمستوى أعلى، أو حسابك مو مكتمل توثيق، أو العمر/المنطقة لها شروط. شنو اسم المكافأة والرسالة كاملة إذا تقدرين؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000773_response,اي أكيد، تقدرين تكتبين لي البنود اللي مب واضحة مثل “استهلاك، تسوية، متأخرات، رسوم”، وأنا أشرح لج شنو كل واحد. إذا عندج رقم الاستهلاك والقراءة، بعد أحسب لجها تقريبياً.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000074_assistant_01,اي، من Wallet تضغطين + وتضيفين البطاقة، وبعدين تحقق OTP من البنك إذا طلب. بطاقتج ديبت ولا كريدت؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000154_assistant_01,العطور تعتبر سوائل: كل علبة ما تتعدى 100ml، ومجموعهم يكون داخل كيس شفاف بحجم تقريباً 1 لتر. إذا عندج عطر أكبر من 100ml، الأفضل بالشنطة المسجلة. عندج كم عطر وبأي أحجام؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000334_response,اطلب خدمة المساعدة الخاصة (wheelchair/escort) من شركة الطيران قبل الرحلة. يوم توصلون خلّوكم عند الكاونتر، وهم يرتبون مرافق لين البوابة.,,
bahraini_sft_conversation_gen_cleaned_000861_response,في بعض الجهات يصير يسمونه “تجميد” أو “إيقاف مؤقت”، بس يحتاج موافقة وأسباب واضحة. انت منحة من وين؟ عشان أقول لك الإجراء الأقرب.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000001_assistant_01,اي نقدر لج. شنو تاريخ ووقت الموعد الحالي، وتبينه بأي يوم/فترة؟,,
bahraini_sft_conversation_gen_cleaned_001156_response,تقدرين بالبطاقة أو كاش. إذا بتقسطين بعض الإجراءات، قولي لي شنو العلاج عشان أوضح لك الخيارات.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000238_assistant_03,زين، قدم طلب إغلاق الحساب وارفق إثبات الإخلاء وقراءة العداد وصورة للعداد. وبعدها تأكد من إصدار فاتورة نهائية وتسديدها.,,
bahraini_sft_conversation_gen_cleaned_000596_response,يصير، بس يحتاج موافقة مديرك الحالي والجهة المستقبلة. تبي النقل مباشر ولا بعد ما تخلص مشاريعك الحالية؟,,
bahraini_sft_conversation_gen_cleaned_001178_response,نحاول نقلل الانتظار قد ما نقدر، بس مرات تتأخر الحالات الطارئة. إذا تبي، احجز لك أول اليوم عشان يكون أهدى.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000106_assistant_01,ممكن الرقم غلط أو بعده ما تفعّل في النظام. شنو شركة الشحن، والرقم كم خانة تقريباً وهل فيه حروف؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000087_assistant_07,زيدي bowl مثل chicken teriyaki أو fried rice صغير معاه. وبالسوشي خذي 2 رول: واحد تمبورا وواحد كاليفورنيا.,,
bahraini_sft_conversation_gen_cleaned_000513_response,عادة بعد الوصول تمر فرز وتخليص وبعدين توزيع. قولي منو الناقل المحلي داخل البحرين إذا مبين، وعطني رقم التتبع. إذا قعدت بدون تحديث أكثر من 3-4 أيام عمل نتابعها معاهم.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001177_response,إذا البرنامج يدعم الدفع بالنقاط للاشتراك، بتحصل خيار “Pay with points” وقت التجديد. قولي شنو اسم الاشتراك وعندك كم نقطة تقريبًا عشان نشوف إذا تكفي.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000707_response,عادة يقصدون شهادة من جهة العمل تبين راتبك وتفاصيله (أساسي/بدلات) وتكون مختومة. إذا أنت مو موظف، مرات يقبلون إقرار أو مستند بديل، بس يعتمد على الجهة.,,
bahraini_sft_conversation_gen_cleaned_000395_response,للدوام خذ شي نظيف ومنعش: نوتات مسك، بودرة خفيفة، أو حمضيات. وخل الرشات قليلة عشان ما يكون قوي على اللي حواليك. تفضل ريحة نظيفة ولا حلوة شوي؟,,
bahraini_sft_conversation_gen_cleaned_000540_response,"اوكي. اكتب ملاحظة مختصرة: ""رجاء الاتصال على الجوال بدون جرس"". وإذا تبي، ضيف ""اتركها عند الاستقبال"" إذا يناسبك. أي شركة شحن تستخدم عشان أقول لك وين تحط الملاحظة؟",,
bahraini_sft_conversation_gen_single_speaker_cleaned_000296_response,اطلب Double espresso او Americano بدون سكر، وإذا تبيها مع حليب خذ Latte بس خلها extra shot. قول لهم بدون سكر مضاف.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000013_assistant_03,اوكي، تعال قبلها ١٠ دقايق. وإذا عندك أشعة أو تقرير طبي، خله معاك عشان الأخصائي يشوفه.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000693_response,"خله بسيط: عنوان واضح + رقم الطلب + تاريخ التقديم + شنو تحتاج بالضبط. مثال: ""متابعة طلب رقم (…): مقدم بتاريخ (…) لخدمة (…)، نرجو الإفادة بآخر تحديث والمدة المتوقعة.""",,
bahraini_sft_conversation_gen_single_speaker_cleaned_000552_response,خله طلب تحديث reporting line مع إرفاق أو ذكر قرار الهيكلة/اعتماد الإدارة إذا موجود. بعد التحديث، يتعدل اعتماد الإجازات والتقييمات. تبيها عن طريق HR ولا مدير القسم يرسلها؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000204_assistant_03,اوكي، راجع عندك بالإشعارات إذا طلع “طلب استكمال” أو “قيد التدقيق”. إذا ما في شي، سوي متابعة من نفس البوابة وارفع ملاحظة: “مرّ 14 يوم بدون تحديث”.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000193_response,عادة تقدر تسويها من التطبيق إذا عندك تحديث بيانات/Manage profile، أو عن طريق الفرع مع الهوية. إذا التطبيق ما عطاك الخيار، قول لي شنو اسم التطبيق وعندك وصول للحساب ولا لا؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001198_response,تمام ما فيها شي، نقدر نبدّل حسب التوفر. تبي دكتور عام ولا أخصائي (حشوات/عصب/لثة)؟,,
bahraini_sft_conversation_gen_cleaned_001262_response,لا تشيل هم، غالبا مجرد تسجيل خروج أو تزامن. تأكد إنك داخل بنفس رقم الجوال/الإيميل. قولي شنو آخر 3 أرقام من عضويتك أو اسمك بالحساب، وبشيك لك الرصيد من النظام.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000280_assistant_03,زين لا تأخرين. قدّمي الطلب من نموذج التظلمات في البوابة، وارفقين أي دليل مثل rubrics أو إيميلات، واكتبي شنو بالضبط تبين مراجعته. وبعدها بيتحول لرئيس القسم/اللجنة حسب اللائحة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000023_assistant_03,اوكي، غالباً تدخلين 192.168.1.1 من المتصفح، وتحطين اليوزر والباسورد اللي خلف الراوتر. من Wi‑Fi Settings غيري كلمة المرور وخليها قوية، عقبها لازم تعيدين شبك كل الأجهزة.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000508_response,عادة تحتاج شهادة حمل/تقرير من الطبيب بتاريخ متوقع للولادة، وتحديد متى بتبدين الإجازة. والـ HR يوضحون المدة المستحقة حسب النظام عندكم. تبين صيغة إيميل تقدّمين فيها الطلب؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000189_assistant_03,مفهوم. تقدرون تقدمون شهادة IBAN من البنك بدل كشف حركة، وإذا لازم كشف حساب خلّوه لأقصر فترة وغطّوا العمليات غير المطلوبة، بس خلّوا الاسم ورقم الحساب واضحين.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000329_assistant_03,اوكي، بخليها واضحة: إذا ريما حاطة اسمك بالحجز كauthorized guest بنمشيها مباشرة، وإذا لا نحتاج اتصال سريع منها للموافقة. تبي تتصلين فيها الحين ولا عندك واتساب؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000496_response,شيّك على: كل الخانات الإلزامية معبّاية، الأرقام صحيحة، التوقيع والتاريخ موجودين، والمرفقات كاملة. وبعد تأكد إن اسمك مطابق للهوية حرف بحرف.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000054_assistant_01,يعتمد على السبب. إذا الخطأ مننا (مقاس/لون غلط)، التبديل بدون أي فرق. إذا تبديل رغبة شخصية بعد فترة عرض مثلاً، مرات ينحسب السعر الحالي.,,
bahraini_sft_conversation_gen_cleaned_000740_response,يعني تم تحويل طلبك لقسم أو لجنة ثانية تكمل الإجراء. تقدر تشوف في التفاصيل: تمت الإحالة إلى منو. إذا ما يبين، اسأل الدعم: “تمت الإحالة لأي قسم وشنو المطلوب مني؟”.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000205_assistant_05,هذي عادة مرحلة انتظار رد الجهة. ارسلي متابعة وتذكري إن الشكوى من تاريخ كذا، واطلبي رقم مرجع التحويل أو رقم مخاطبة الجهة عشان تقدرين تتابعين عليهم بعد.,,
bahraini_sft_conversation_gen_cleaned_000585_response,يعتمد إذا بدل المواصلات ضمن الباكيج ولا لازم طلب منفصل. قول لي موقع دوامك بعيد عن بيتك؟ وعندكم سياسة بدل نقل مكتوبة؟,,
bahraini_sft_conversation_gen_cleaned_000494_response,جرب تتابع المواعيد في أوقات مختلفة لأن أحيانا يفتحون مواعيد جديدة أو تصير إلغاءات. وإذا المعاملة مستعجلة، اسألهم إذا في خدمة طارئة أو حضور بدون موعد في أوقات محددة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000374_assistant_03,زين، خبرنا يوم الموعد عشان نستخدم جل للحساسية قبل التبييض ونخفف القوة إذا احتجنا. وبعد الجلسة يومين ابتعد عن المشروبات الغامقة قدر الإمكان.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000406_assistant_05,قول لهم تبي تتبع الموضوع رسمي وبأسلوب هادي: على الأقل يسجلون الشكوى ويحتفظون بالكاميرات لأن التسجيل ينمسح بعد فترة. وإذا فيها بطاقة مهمة، البلاغ الرسمي يساعدهم يتعاونون.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000255_response,عادة الساندويتشات، البيتزا، والمشاوي تكون اسرع من الاطباق الثقيلة. كم نفر تقريبا وشنو ذوقهم: عربي ولا ايطالي ولا آسيوي؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000290_assistant_01,هلا فيك، اوكي تمام. شنو الأيام والأوقات المتاحة عندكم هالأسبوع؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000048_assistant_01,تمام، خل نشوف إذا المشكلة من الإعدادات أو من القطعة. شنو رقم الطلب، وهل القطع يقطع على أكثر من جهاز ولا جهاز واحد بس؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001112_response,اتصل على خدمة العملاء واطلب إعادة إرسالها بالإيميل أو بالواتساب الرسمي، أو من تطبيقهم إذا عندهم. غالبًا يحتاجون رقم الهوية ورقم المركبة. خذ النسخة PDF وخزنها.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000320_response,عادةً تكون صوب كاونترات شركات الطيران في منطقة المغادرة، وتكون مكتوبة Self Check-in / Kiosk. اذا ما لقيتها بسرعة اسأل موظف معلومات هناك ويدلك.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000222_response,تقدم طلب نزاع عبر التطبيق إذا موجود، أو عن طريق خدمة العملاء: يعطونك نموذج وتحدد سبب الاعتراض (ما استلمت/مبلغ غلط/عملية مو لك). جهز تاريخ العملية واسم التاجر والمبلغ.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000311_assistant_03,تمام لقيته. تحبين غرفة هادية بعيد عن المصعد ولا عادي؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000089_assistant_03,اطلب حل واضح: يا إعادة إرسال بيتزا جديدة، يا refund فرق السعر، يا كوبون. غالباً إذا الكلام مرتب يمشونها.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000428_response,تقدرين تغيّرين اللغة من إعدادات الساعة أو من تطبيقها في الموبايل حسب الموديل. قولي لي موديل الساعة ونوع تلفونج iPhone ولا Android؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000032_response,إذا الطبيب تغيّب أو الجدول تغيّر، نقدر نعطيك أقرب موعد بديل أو نحولك لطبيب ثاني بنفس التخصص. عطيني اسمك وموعدك الأصلي عشان أرتب لك.,,
bahraini_sft_conversation_gen_cleaned_000430_response,بعض المحلات يقبلون إشعار البنك إذا يقدرون يطلعون العملية من النظام بنفس اليوم، بس مو مضمون. الأفضل تذكر لهم وقت الشراء ومبلغ العملية عشان يدورونها. الدفع كان بطاقة ولا تلامس؟,,
bahraini_sft_conversation_gen_cleaned_001078_response,إي تقدر غالبا، لأنهم يقدرون يطلعونها من النظام برقم الهوية أو رقم السيارة. عطهم رقم الوثيقة إذا تتذكره أو بياناتك الأساسية.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000209_assistant_03,اوكي، شهرين تعتبر طويلة. سو متابعة مكتوبة واطلب “تحديد الملاحظات الفنية إن وجدت” واسم المهندس المسؤول. بعد، شيّك إذا في رسوم أو موافقات جهات ثانية متعلقة بالطلب.,,
bahraini_sft_conversation_gen_cleaned_001304_response,سلمه للمشرف أو الكاشير وخله يسجل بياناتك ووقت العثور. وإذا تقدر، خله يحطه بمكان مقفل عندهم. صاحب التابلت غالبا بيرجع بسرعة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000099_assistant_07,إذا تقول لي نوع المطعم (برغر/بيتزا/مشاوي) أقول لك متى الصندوق يكون worth it.,,
bahraini_sft_conversation_gen_cleaned_000067_response,آسف على التأخير. ممكن تعطيني رقم الطلب والمنطقة؟ أشيك لك الحين، أحيانا صادف السايق زحمة بالطريق.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000039_assistant_05,أسهل حل عملي: من إعدادات WAN بالراوتر خل MTU Auto أو 1492 إذا PPPoE. إذا مو متأكد من نوع الاتصال، قول لي شنو مكتوب عند WAN (PPPoE ولا DHCP).,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000225_assistant_05,هني السبب غالباً. عدل الايميل بالحساب أول، وبعدين اطلب إعادة الإرسال. وإذا ما يسمحون تعديل، عطهم الايميل اليديد بالتذكرة عشان يحدّثونه لك.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000093_response,غالباً الضمان يتفعل بالفاتورة ورقم السيريال إذا موجود. عطيني رقم الطلب واسم المنتج، وبأوضح لك شنو المطلوب بالضبط ومدة الضمان.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000371_assistant_03,تمام. أي يوم يناسبك أكثر: الأحد ولا الاثنين؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000514_response,إذا عندكم نظام HR self-service بتلقاه تحت leave balance. وإذا مو متوفر، اطلب كشف رصيد من الـ HR باسمك ورقم الموظف. تبي صيغة طلب قصيرة؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000199_response,جرب أول شي تتأكد إن رقمك المسجل يستقبل SMS، وحدث التطبيق. إذا بعد ما مشى، غالباً يحتاجون إعادة تفعيل من خدمة العملاء أو من الفرع عشان التحقق.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000268_assistant_05,تابع برقم طلب، وخلال هالفترة احتفظ بصور قراءات العداد يومياً كم يوم عشان يكون عندك دليل واضح.,,
bahraini_sft_conversation_gen_cleaned_000716_response,جرب تتواصل بالإيميل أو عبر تذكرة دعم في البوابة، لأن هذي تنحفظ وتتحول للقسم المختص. وحط رقم الطلب وتاريخ التقديم. إذا قلت لي الجهة، أقول لك أنسب قناة عادة ترد أسرع.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001113_response,ينفع بس لازم تبلغ التأمين قبل نقل السيارة وتاخذ موافقة مكتوبة عشان ما يصير لخبطة بالتقدير والفاتورة. بعض الحالات يسوون معاينة ثانية. لا تنقلها من غير تنسيق.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000593_response,قول له: “هلا، للتوضيح شحنتك حالياً عند [المرحلة] وموعد التسليم المتوقع صار بين [تاريخ-تاريخ]. أول ما تتحول لـ Out for delivery بعطيك تحديث مباشر. إذا تبي إلغاء/بديل علمني.”,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000335_assistant_05,عادي، بس بيطلبون تقدير أو إثباتات بديلة مثل صور قديمة للأغراض أو كشف بنك إذا كانت مشتريات قريبة. ومرات يحسبونها بقيمة استهلاك مو سعر جديد.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000352_assistant_05,اوكي، احتمال انتهت صلاحيتها أو الكود انصرف قبل. عطيني تاريخ الاستبدال وشنو السلة: فيها منتجات مستثناة مثل العروض أو بطاقات هدايا؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_001055_response,اسألهم قبل ما تستلم المفتاح إذا الحمام فيه شطاف، لأن مو كل الغرف نفس الشي. إذا ما فيه، مرات يقدرون يوفرون حل مؤقت أو يبدلون لك غرفة. تبي بأي فئة غرفة موجود عادة؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000863_response,اي تقدرين تقدمين طلب تأجيل/إيقاف قيد للفصل إذا اللائحة تسمح. بس انتبهي لتأثيره على المنحة والسكن، وشيّكي آخر موعد لتقديم التأجيل.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000074_response,زين فهمت. شيّكي أول شي إذا الطلب مقسّم على أكثر من شحنة، مرات توصل قطع على دفعات. عطيني رقم الطلب وصورة محتويات الكرتون، وبنتابعها لك.,,
bahraini_sft_conversation_gen_cleaned_000510_response,ممكن بس حسب المرحلة. عطيني شركة الشحن وحالة التتبع الحالية. إذا الطرد بعده بالمستودع أسهل، وإذا طالع للتسليم يمكن يحتاجون موافقة أو رسوم تغيير.,,
bahraini_sft_conversation_gen_cleaned_000329_response,مو مشكلة عادة، تقدر تستخدم البوردنق على الموبايل إذا مقبول، أو تطبعه من الكاونتر/الأكشاك. أهم شي يكون عندك جوازك والتذكرة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000357_assistant_03,زين، عندك خيارين سريع: تستبدلها بقسيمة خصم، أو تستخدمها على طلب بسيط قبل ما تنتهي. إذا تقول لي شكثر رصيدك، اقترح لك أفضل استبدال.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000268_response,اختار اشياء تتحمل مثل المشاوي، الكبسات، البيتزا، والمقبلات. وتجنب الايسكريم والاكل اللي يعتمد على القرمشة مثل ناتشوز إذا التوصيل بياخذ وقت.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000315_assistant_05,تمام، بحط الملاحظات على الحجز: non-smoking وهادية. يوم توصلين مرّي الريسبشن ونشوف شنو المتوفر.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000393_assistant_05,"اوكي: ""مفقود: شنطة لابتوب رمادي بمبنى S قريب المكتبة اليوم الصبح. داخلها شاحن ودفتر أسود. للتواصل: (رقمك)."" وخليج تكتبين بعد علامة مميزة إذا فيها keychain أو sticker.",,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000302_assistant_05,تم الثلاثاء 10. إذا تقدرين ترسلين عنوان الفرع وشنو ألبس dress code حق المقابلة.,,
bahraini_sft_conversation_gen_cleaned_001293_response,يعتمد على نظامهم. إذا عندك رقم الطلب أو الإيميل، غالبا يقدرون يطلعون نسخة عند البوابة. تواصل مع الدعم أو كاونتر التذاكر واذكر الاسم ورقم الطلب.,,
bahraini_sft_conversation_gen_cleaned_000461_response,اكتب المحافظة/المنطقة، بعدين الشارع، رقم البيت، والمجمع إذا موجود. وإذا عندك صندوق بريد اكتبه، بس لا تحط معلومات ناقصة عشان لا يرجعونك.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000272_response,اي: يوم1 دجاج مشوي+سلطة، يوم2 تونة ساندويتش+شوربة، يوم3 كبسة دياي خفيفة، يوم4 نودلز خضار مع بروتين، يوم5 فلافل/حمص+تبولة. تبينها كلها من مطعم واحد ولا عادي متنوع؟,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000328_assistant_03,تمام، العادي غالبًا يمشي زين للاجتماعات. إذا واجهت تقطيع، كلمنا ونبدل لك غرفة أقرب للراوتر أو نفعل لك premium.,,
bahraini_sft_conversation_gen_cleaned_000973_response,ولا يهمك. قول لي اسمك أو رقم الطلب، وبأكد لك المسمى والوصف المختصر عشان تكون الصورة واضحة.,,
bahraini_conversation_multiturn_gen_single_speaker_cleaned_000162_assistant_01,غالباً يطلبون الهوية، شهادة راتب حديثة، عقد الإيجار أو ملكية، وإثبات عنوان مثل فاتورة كهربا/ماء. مرات بعد يطلبون كشف حساب أو برنت من التأمينات.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000382_response,اي، Apple Pay يمشي عندنا على أجهزة الدفع. بعد تقدر تدفع ببطاقة أو كاش إذا حبيت.,,
bahraini_sft_conversation_gen_cleaned_001232_response,عادة المستويات تعتمد على فترة تقييم (مثلا سنة) وإذا ما تحقق الشرط ينزل المستوى تلقائي. قولي متى آخر مرة وصلتك ترقية، وبشيك لك فترة التقييم وشنو المطلوب عشان ترجع.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000197_response,الجاري للاستخدام اليومي: تحويلات، بطاقات، سداد. التوفير عادة يعطي فائدة/عائد أعلى بس مرات عليه قيود سحب أو حد لعدد العمليات.,,
bahraini_sft_conversation_gen_cleaned_000503_response,عطني رقم التتبع واسم المتجر أو شركة الشحن. إذا آخر تحديث من أمس، ممكن تكون واقفة بنقطة فرز أو انتظار طلعة سائق، ونعرف من تفاصيل الحالة.,,
bahraini_sft_conversation_gen_cleaned_000835_response,زين، نقدر نسويها بصياغة رسمية. عطني اسم السفارة باللغة اللي تبغيها، وهل تحتاج الختم والتوقيع الأصلي ولا نسخة إلكترونية تكفي؟,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000442_response,غالبًا يحتاجون بلاغ فقد، وصورة بطاقة، وصور شخصية، ورسوم الخدمة حسب الحالة. زين، جوازك ضاع داخل البحرين ولا برع؟ لأن المتطلبات تختلف شوي.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000414_response,عطني رقم الطلب وبأشيك لك حالة الشحن. مرات يكون متأخر بسبب التوصيل أو نقص بالمخزون، وبنقول لك الوقت المتوقع.,,
bahraini_sft_conversation_gen_single_speaker_cleaned_000043_response,اوكي نرتبها إذا المختبر مفتوح وفي وقت قبل الدكتور. قول لي موعدك أي ساعة، وبنحاول نخلي التحليل قبله.,,
bahraini_sft_conversation_gen_cleaned_000298_response,غالبا تقدر، بس يعتمد هل الخدمة PPOE ولا DHCP وهل عندك ONT منفصل. ممكن تخلي جهاز الشركة كBridge وتستخدم راوتر قوي. شنو مزودك ونوع الخدمة؟,,
